stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0.83,0.83,0,1.67
3dpf,0.57,0,0.57,0,1.72,0,0
5dpf,0,9.82,10.85,0,1.55,0.52,4.13
10dpf,1.26,0,1.26,0,1.88,0,0
