stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,1.67,0.83,3.34,0,4.17,3.34
3dpf,4.02,0,1.15,1.72,4.6,0,0.57,1.15
5dpf,4.65,0.52,0.52,1.03,4.13,0,1.55,1.03
10dpf,3.77,0,0.63,0,3.77,0.63,1.26,1.26
