stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,4.38,0,0,0,0,0,0,0
24hpf,0,0,0,0,0,1,0,0
2dpf,17.52,0,1.67,0.83,1.67,12.51,0,0
3dpf,166.07,0.57,0.57,0,0,9.19,0,0.57
5dpf,8.27,0,3.1,1.03,0.52,24.29,2.07,3.1
10dpf,54.6,1.88,5.65,2.51,0,1.88,0,0.63
