stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2518.8,72.26,0,0,526.47,61.94,0,113.55,1156.17,1021.97
12hpf,69.4,5.78,0,1.93,15.42,1.93,0,7.71,7.71,30.84
14hpf,668.77,16.72,40.13,53.5,137.1,36.78,13.38,33.44,294.26,394.58
16hpf,330.18,38.97,10.25,34.86,174.32,53.32,14.36,22.56,196.88,278.91
19hpf,4071.88,50.35,50.35,153.24,442.22,229.86,67.86,50.35,433.46,1361.67
24hpf,192,8,14,27,98,58,9,3,80,106
2dpf,1371.22,23.35,124.28,273.58,551.32,1032.59,151.8,41.7,389.51,806.55
3dpf,259.16,6.9,8.62,58.61,47.12,237.9,4.6,0,25.86,186.76
5dpf,156.6,15.5,38.76,159.18,63.57,436.72,17.06,32.56,100.26,328.7
10dpf,208.34,9.41,15.06,51.46,20.71,165.67,4.39,1.88,26.36,123.62
