stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.83,0,7.51,0,0,0,0.83,4.17
3dpf,2.87,0,1.15,0,0.57,2.87,0,2.3
5dpf,0.52,0,17.57,1.03,0,1.55,0,3.62
10dpf,0,2.51,15.69,0,0,0.63,0,2.51
