stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,454.21,41.29,0,0,732.93,51.61,0,51.61,227.1,1486.5
12hpf,90.6,34.7,0,50.12,439.53,63.62,0,38.56,32.77,900.26
14hpf,113.69,26.75,26.75,127.07,361.14,110.35,23.41,33.44,46.81,956.34
16hpf,82.03,34.86,18.46,155.86,408.11,94.34,30.76,47.17,96.39,274.81
19hpf,63.49,2.19,2.19,120.41,258.32,87.57,17.51,10.95,4.38,214.54
24hpf,81,8,5,83,336,175,25,4,74,38
2dpf,276.91,3.34,20.85,142.63,538.81,965.03,75.07,15.85,224.37,175.99
3dpf,603.38,20.69,9.77,78.15,95.39,1296.4,20.69,0,92.52,95.97
5dpf,102.33,20.67,27.39,121.45,57.88,731.83,27.39,25.32,106.47,265.13
10dpf,247.88,26.98,26.36,113.58,63.38,966.4,28.87,1.88,96.01,146.22
