stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0,0,0.83,0,0.83
3dpf,5.75,0,0,0,17.24,0,0.57,0
5dpf,0.52,0.52,0.52,0.52,6.72,0,0.52,0.52
10dpf,4.39,0.63,0,0,11.3,0.63,1.88,0.63
