stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0,0
24hpf,0,0,0,0,1,0,0,0
2dpf,10.01,0.83,0,3.34,2.5,0,1.67,0.83
3dpf,25.86,0,0,2.3,13.22,0,1.15,0.57
5dpf,4.65,0,1.03,1.55,8.27,0.52,0,1.55
10dpf,11.92,0,0,0.63,37.65,0,0.63,1.88
