stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0
2dpf,4.17,0,0,6.67,3.34,25.02,0.83
3dpf,10.34,0,0,0.57,6.32,1.15,0
5dpf,2.58,0.52,1.55,0.52,2.07,1.03,2.07
10dpf,17.57,0,0,0,6.9,0,1.88
