stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
24hpf,0,0,0,1,0,0
2dpf,0,1.67,1.67,0,0.83,0.83
3dpf,9.77,1.15,0.57,0,3.45,0.57
5dpf,0,5.69,1.03,0,0.52,1.55
10dpf,0.63,3.14,0,0,0.63,1.26
