stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0
2dpf,7.51,0.83,1.67,1.67,0
3dpf,13.22,1.72,5.17,0.57,0
5dpf,1.03,0,4.13,0.52,0.52
10dpf,2.51,0,0.63,0,0
