stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5,1.67,2.5,8.34,0.83,2.5
3dpf,2.3,0,0,2.3,0,0
5dpf,0.52,0,0,3.62,0,2.07
10dpf,3.77,0,0,1.26,0,0.63
