stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0.83,0.83,0.83,1.67,0.83
3dpf,2.3,0.57,0.57,1.72,0,0.57,0
5dpf,0.52,1.55,5.17,3.62,0,0.52,3.62
10dpf,7.53,1.26,0.63,1.88,0,0.63,0
