stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,20.65,0,0,0,10.32,0
12hpf,36.63,3.86,1.93,61.69,25.06,1.93,1.93,17.35,107.95,28.92
14hpf,40.13,3.34,147.13,56.85,10.03,0,13.38,3.34,56.85,63.53
16hpf,86.13,12.3,264.56,96.39,55.37,18.46,18.46,6.15,127.15,104.59
19hpf,100.7,2.19,81,52.54,30.65,15.32,37.22,6.57,28.46,52.54
24hpf,286,9,987,41,104,62,66,4,323,108
2dpf,145.96,16.68,60.89,25.02,80.07,116.77,58.39,0,82.57,62.56
3dpf,116.65,21.84,9.77,19.54,5.75,67.81,8.05,0,9.19,19.54
5dpf,88.38,12.92,134.89,49.1,21.19,244.46,18.61,7.75,65.64,153.5
10dpf,79.7,3.77,79.07,6.9,3.14,53.97,7.53,0.63,23.85,14.43
