stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0.83,0.83,0,0,0,0
3dpf,51.14,0,0,0,1.72,0,0,0,0.57
5dpf,35.66,0,0.52,0,8.27,1.55,0.52,0.52,3.62
10dpf,19.45,0.63,0,0,1.26,0,0,0,0
