stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0,0
24hpf,0,0,0,0,3,0,0,0,0
2dpf,3.34,0,0,7.51,0,4.17,0,0.83,0.83
3dpf,22.41,0,0,5.75,0,3.45,0,0,2.3
5dpf,3.62,0,1.03,14.47,2.58,4.65,0.52,0.52,5.17
10dpf,33.89,0.63,0.63,13.81,5.65,4.39,0,0,0.63
