stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,3.34,0
16hpf,0,0,0,0,0,0,0,0,73.83,2.05
19hpf,0,0,0,0,0,0,0,0,4.38,0
24hpf,0,0,0,0,1,1,0,0,213,1
2dpf,20.85,0.83,0,1.67,9.17,10.01,0,0,35.03,6.67
3dpf,10.92,0,0,0.57,0,5.75,0,0,14.37,1.15
5dpf,5.17,0.52,3.1,2.58,0,22.74,1.03,1.03,66.15,6.72
10dpf,9.41,1.88,0.63,1.26,1.26,2.51,2.51,0,70.91,0.63
