stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0.83,0,0.83,0,0,0
3dpf,0.57,1.72,0,1.15,0,0,0
5dpf,1.03,1.55,0,2.07,2.07,0,1.55
10dpf,0.63,11.92,1.26,0,0,0.63,0
