stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0.83,0,0,0.83,0,0,19.18
3dpf,2.87,7.47,0,0,1.72,0,0,0
5dpf,0,4.65,1.03,0.52,1.03,0.52,0.52,1.03
10dpf,0.63,3.14,0,0,0,0,0,1.26
