stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,41.29,0,0,0,0,10.32,0,0,10.32,0
12hpf,17.35,1.93,0,3.86,9.64,0,0,1.93,13.49,11.57
14hpf,6.69,0,3.34,3.34,6.69,0,0,0,13.38,3.34
16hpf,14.36,6.15,0,0,2.05,0,0,0,2.05,2.05
19hpf,13.14,0,0,0,0,0,0,0,2.19,2.19
24hpf,15,1,0,0,4,2,1,1,0,0
2dpf,102.59,0,3.34,8.34,35.87,79.24,9.17,0,20.02,23.35
3dpf,344.79,2.3,6.32,5.75,10.34,78.15,3.45,0,9.19,10.92
5dpf,33.08,3.1,9.3,12.92,8.79,102.85,6.2,5.17,14.99,44.45
10dpf,92.87,2.51,11.3,11.3,3.14,66.52,2.51,0,5.02,5.02
