stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,4.1,0,0,0,0,0,6.15,0,0
19hpf,4.38,0,0,0,0,0,6.57,0,0
24hpf,0,0,0,1,0,0,0,0,2
2dpf,41.7,0,2.5,4.17,5.84,0.83,0.83,6.67,70.9
3dpf,7.47,0.57,1.15,0.57,55.17,0,0,2.87,29.88
5dpf,7.75,1.03,3.1,0.52,75.97,0,1.03,6.2,142.13
10dpf,9.41,0.63,1.88,3.77,97.9,1.26,0,3.14,40.79
