stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,50.16,0
16hpf,2.05,0,0,4.1,0,0,149.71,0
19hpf,0,0,0,4.38,0,0,118.22,0
24hpf,1,0,0,0,0,0,294,0
2dpf,5,0,0.83,0.83,1.67,0.83,14.18,0
3dpf,2.3,0,0,0,1.15,0,2.87,0
5dpf,2.07,0.52,1.55,0.52,6.2,0,11.37,3.1
10dpf,1.88,0,0,0,0,0.63,13.81,0
