stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,2,0,0,0,0,0
2dpf,2.5,35.03,5,0.83,0,0,0
3dpf,0.57,12.64,2.87,0,2.87,0,0.57
5dpf,1.03,71.84,3.62,0,2.58,0.52,4.13
10dpf,0.63,70.91,3.77,0,0,0,1.88
