stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,11.68,0,0.83,3.34,5,0,0.83,1.67
3dpf,13.79,0,1.72,0.57,5.17,0,1.15,0
5dpf,16.54,0.52,0.52,0,2.58,0,1.55,4.13
10dpf,8.16,0,0,0,3.14,0.63,0,0
