stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0,17.51
24hpf,1,0,1,0,0,0,0,49
2dpf,2.5,0,0,0,0.83,1.67,0,5.84
3dpf,1.15,1.72,0,0.57,0,4.02,0,22.41
5dpf,1.03,0.52,0,0,0,8.79,1.55,26.36
10dpf,5.02,3.77,0.63,0.63,0.63,4.39,0,20.71
