stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,14,0
2dpf,1.67,0,0,1.67,2.5,19.18,1.67
3dpf,2.3,0,0.57,0,0.57,2.3,0
5dpf,0.52,0,0,0,1.55,22.22,1.03
10dpf,0,1.26,0,0,0,8.16,0
