stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.5,0,2.5,1.67,3.34,0,0,1.67,5
3dpf,27.58,0,2.3,2.3,18.39,0.57,0,1.15,4.02
5dpf,2.58,1.03,2.07,0.52,4.13,0.52,0.52,0.52,5.69
10dpf,15.06,1.26,1.26,1.26,13.18,1.26,0,2.51,1.88
