stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,2.05,0
2dpf,3.34,1.67,0,1.67,5,4.17,0.83,2.5,5
3dpf,11.49,1.15,0,0,0.57,5.17,0,0.57,1.72
5dpf,4.65,0,1.55,3.1,1.03,3.62,0,0.52,5.17
10dpf,0,0.63,2.51,0.63,0,1.88,1.88,1.26,0
