stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,4.1,0,0,0,0,0,0,0,0
19hpf,2.19,0,0,0,0,0,2.19,0,0
24hpf,0,0,1,0,1,0,0,0,0
2dpf,5,0,32.53,0,0,0,0,0.83,0
3dpf,0.57,0,15.52,0,0,1.15,0,0,0
5dpf,8.27,0,194.33,1.03,0.52,7.24,3.1,1.03,2.58
10dpf,1.26,1.26,61.5,1.88,0,2.51,0,0,0.63
