stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,0,1.67,2.5,2.5,0,2.5,2.5
3dpf,68.38,0,0,0,1.72,6.9,0,0,0
5dpf,3.1,0.52,0.52,0.52,0,8.79,1.03,2.07,5.17
10dpf,21.96,0,0,0,0,3.14,0,0.63,0
