stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,41.29
12hpf,0,0,0,0,0,0,0,0,0,3.86
14hpf,3.34,0,0,0,0,0,0,0,0,20.06
16hpf,6.15,0,0,0,0,2.05,0,0,0,0
19hpf,8.76,0,0,0,0,0,4.38,0,0,2.19
24hpf,15,0,1,0,13,0,6,0,0,4
2dpf,87.58,2.5,1.67,15.85,24.19,126.78,73.4,0.83,14.18,9.17
3dpf,272.96,27.58,1.15,3.45,11.49,228.71,4.6,0,12.64,5.17
5dpf,59.44,62.02,8.79,25.84,35.66,569.55,10.85,2.58,69.77,46.51
10dpf,180.1,175.71,13.18,27.61,13.81,633.81,6.28,0,64.01,8.16
