stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0.83,0.83,0,0.83,0,1.67
3dpf,1.15,0,0,0,1.15,0
5dpf,0.52,0.52,1.03,0,2.07,0.52
10dpf,1.26,4.39,0,0,0,0
