stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,2,0,0,0,0,0,0,0
2dpf,33.36,0.83,0.83,5,7.51,23.35,6.67,8.34
3dpf,51.14,0,0,0,1.72,25.28,3.45,1.15
5dpf,19.12,1.55,0,4.13,5.17,29.46,3.62,4.13
10dpf,18.2,0,0.63,0.63,1.26,11.92,0,0.63
