stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
16hpf,0,0,0,0,0,2.05
24hpf,0,1,0,0,0,1
2dpf,0,0,0,0,0,5.84
3dpf,0.57,0,0,0.57,0.57,9.77
5dpf,0,0,1.03,0,0,66.15
10dpf,1.26,0,0,0.63,0,8.79
