stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.01,0,0,4.17,0,5,0.83,0,1.67
3dpf,86.77,0,0,0,0,12.07,0,0.57,0.57
5dpf,5.17,0.52,0.52,1.03,0.52,4.65,0,0.52,1.03
10dpf,38.28,0,0,0,0,10.04,0,0,0
