stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.01,0.83,2.5,5.84,5.84,2.5,3.34,2.5
3dpf,79.88,0,0,0,9.19,0.57,0,0.57
5dpf,1.55,0,1.03,0,1.55,0,0.52,2.07
10dpf,13.18,0,0,0,0.63,0,0,1.26
