stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,8.34,0,0,25.86,2.5,8.34,3.34,1.67,2.5
3dpf,6.9,0.57,0,17.81,0.57,7.47,0,0,0
5dpf,10.34,0,0.52,43.93,0.52,4.13,0.52,2.58,6.2
10dpf,5.02,0,0.63,37.65,0.63,7.53,0,2.51,2.51
