stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
14hpf,3.34,0,0,0,0,0,0
24hpf,0,0,0,1,0,0,0
2dpf,1.67,0,0,1.67,0,0,4.17
3dpf,5.75,0,0,0,5.75,0,2.3
5dpf,2.58,0.52,0,0,3.1,0.52,9.3
10dpf,2.51,0,1.26,0.63,6.28,0.63,0.63
