stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,13.35,0.83,1.67,4.17,2.5,0.83,0,0.83,0.83
3dpf,19.54,0,0,1.15,5.17,0,0,0,0
5dpf,3.62,0.52,0.52,1.03,7.24,0,0.52,1.55,4.65
10dpf,15.06,0,0,0,4.39,0,0,0.63,0
