stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0,0,0,0,0
3dpf,558.56,1.72,0.57,0.57,0,5.17,0.57,1.15,1.72
5dpf,14.47,0.52,4.65,2.07,1.03,20.16,1.03,2.07,10.34
10dpf,271.09,0.63,0.63,3.14,1.88,13.81,0.63,1.26,8.16
