stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,5.84,0,1.67,10.84,4.17,0.83,1.67,2.5,3.34
3dpf,3.45,0,0,0.57,1.15,0,0,0.57,0.57
5dpf,1.55,1.55,0.52,0,4.65,1.03,0.52,1.03,5.17
10dpf,1.26,0,0,0,4.39,0,0,0,0.63
