stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0.83,5,0.83,0.83,5
3dpf,7.47,0,0,0,0,0,0,0.57
5dpf,0,5.17,1.03,1.03,2.07,0,1.03,6.2
10dpf,2.51,1.26,0.63,0,0.63,0,0.63,1.88
