stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,5.84,0,0.83,4.17,5.84,0.83,0,4.17,2.5
3dpf,13.22,1.15,2.3,0,6.9,0,0,0.57,0
5dpf,3.1,1.03,0,0.52,7.24,0,1.55,1.03,6.2
10dpf,5.02,0.63,0,0,3.77,0,0,0,0
