stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,1.67,0,1.67,0,0,1.67
3dpf,9.19,0,0,3.45,0,0,0
5dpf,1.55,1.55,0.52,6.2,1.03,1.03,4.65
10dpf,0.63,0,0,0.63,0,1.26,0.63
