stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,1.93
2dpf,0.83,0.83,0.83,0.83,3.34,0.83,0.83
3dpf,14.94,0,0.57,0,4.02,0,0.57
5dpf,1.03,0,1.03,0,3.1,0,2.58
10dpf,6.28,0.63,0,1.26,3.77,0.63,0
