stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,7.51,0,0,0,0,0,0,0
3dpf,14.94,0.57,0.57,0,3.45,0,0,1.15
5dpf,28.94,0.52,1.03,1.55,6.2,0.52,0.52,2.58
10dpf,92.87,1.26,0.63,0.63,3.14,0,0,0
