stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,0,2,0,0,0,0,0,0
2dpf,0.83,0,28.36,0,0.83,1.67,1.67,0,0.83
3dpf,0.57,0.57,9.19,0,0,1.72,0,0,0
5dpf,0,1.03,44.45,0,0,3.62,0,1.55,1.03
10dpf,0,1.26,53.97,5.02,1.26,2.51,0,0,0.63
