stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,10.32,30.97,0,175.49,0,113.55,0
12hpf,1.93,9.64,1.93,107.95,1.93,61.69,0
14hpf,0,26.75,3.34,107,3.34,83.6,0
16hpf,0,0,0,188.68,8.2,24.61,0
19hpf,4.38,0,0,142.3,2.19,0,0
24hpf,0,0,2,50,0,0,0
2dpf,4.17,0.83,0,1.67,3.34,0.83,0
3dpf,32.18,0,0,0,1.72,0,0
5dpf,2.58,0.52,1.03,1.03,2.58,0.52,2.58
10dpf,4.39,0,0,0,0.63,0,0
