stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,20.65,0,0,0,10.32,20.65
12hpf,80.97,3.86,13.49,1.93,11.57,3.86,0,0,40.48,11.57
14hpf,20.06,0,20.06,0,0,3.34,0,0,10.03,0
16hpf,79.98,8.2,4.1,0,20.51,14.36,4.1,2.05,57.42,20.51
19hpf,28.46,0,0,0,4.38,0,0,0,6.57,4.38
24hpf,74,1,2,4,20,8,2,0,12,7
2dpf,168.48,6.67,13.35,9.17,55.88,146.8,22.52,0,56.72,32.53
3dpf,405.7,14.37,5.75,6.9,5.17,77.58,6.32,0,7.47,14.37
5dpf,99.75,8.27,48.07,40.83,23.26,277.02,16.02,9.82,65.12,132.31
10dpf,244.74,9.41,34.51,24.47,8.16,131.78,6.28,0,26.98,15.69
