stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0,0
19hpf,0,0,2.19,0,0,0,0,0
24hpf,1,0,0,0,0,0,0,0
2dpf,44.21,0.83,2.5,0,1.67,0,0,0.83
3dpf,22.41,0.57,1.72,0.57,2.87,0,0.57,0.57
5dpf,13.95,0,1.03,0.52,2.07,0,0,1.03
10dpf,10.67,0,1.88,0,0,0.63,0,0
