stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0,0,0,2.5
3dpf,44.82,0,0.57,0,0,0,0,0
5dpf,4.13,1.55,1.03,1.55,7.75,1.03,0.52,3.62
10dpf,63.38,3.77,1.26,0,1.26,0,0,0
