stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0.83,0,0.83,1.67
3dpf,12.07,0,0.57,2.3,0.57,0,1.72
5dpf,10.34,0.52,0,1.03,0,0,5.69
10dpf,22.59,0,0,1.88,0,0,1.88
