stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,5,0,0,2.5,1.67,0.83,0,0,2.5
3dpf,90.22,0,0,0,0,8.05,0,0,0
5dpf,7.24,0.52,2.58,1.55,0.52,12.92,1.03,0,5.17
10dpf,54.6,1.88,2.51,1.88,0,3.77,0,0.63,0.63
