stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,3.34
24hpf,0,0,0,0,0,0,0,2
2dpf,5,0.83,2.5,3.34,0.83,0.83,0,12.51
3dpf,14.37,1.72,0.57,0.57,2.3,0,0.57,12.64
5dpf,6.72,6.2,1.03,0,5.69,0,0.52,71.32
10dpf,3.14,2.51,2.51,0,1.26,0,0,31.38
