stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,371.63,0,0,0,30.97,0,0,0,123.88,51.61
12hpf,1185.57,40.48,0,50.12,312.3,63.62,3.86,38.56,828.93,329.65
14hpf,892.81,3.34,53.5,23.41,177.22,70.22,13.38,20.06,387.89,240.76
16hpf,1601.69,57.42,198.93,114.85,479.89,176.37,41.02,43.07,646.01,613.19
19hpf,2662.05,13.14,109.46,98.51,409.38,118.22,81,13.14,306.49,652.38
24hpf,1989,33,630,114,403,169,109,8,1120,360
2dpf,890.79,49.21,120.11,186,479.59,704.79,152.64,21.69,384.51,311.94
3dpf,2466.95,147.11,91.94,117.23,58.61,865.42,40.23,0,107.46,215.49
5dpf,399.51,118.87,280.64,353.51,101.82,1108.6,84.24,83.73,344.72,1303.96
10dpf,1113.24,236.58,232.81,296.82,87.85,1202.35,61.5,3.14,270.47,295.57
