stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.17,0,0,0,0.83,0,0.83
3dpf,6.32,0,0,0.57,1.72,1.15,0
5dpf,9.3,0.52,0,0,4.13,5.69,0.52
10dpf,3.77,0,0.63,0,1.88,1.88,0.63
