stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,4.17,0,0,0.83,2.5,6.67,0.83
3dpf,28.16,0,0,0.57,0,13.22,0
5dpf,1.55,0.52,0.52,1.03,0,26.88,0.52
10dpf,11.92,0,0,0.63,0.63,8.16,0
