stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0,0,0,13.49
14hpf,0,0,0,0,0,0,0,0,0,43.47
16hpf,12.3,0,0,0,4.1,2.05,4.1,0,0,166.12
19hpf,0,0,0,0,0,0,0,0,0,111.65
24hpf,3,0,0,7,3,1,0,0,2,163
2dpf,43.37,0,1.67,35.03,111.77,137.62,3.34,0.83,178.49,256.06
3dpf,28.16,1.72,0,18.39,25.86,403.4,1.15,0,78.15,117.23
5dpf,44.45,2.07,4.13,50.13,14.99,201.05,3.1,1.03,111.12,492.02
10dpf,19.45,1.88,0.63,30.12,8.16,195.16,0,0,44.55,82.21
