stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0,0,0
24hpf,1,0,0,0,0,0,0,0,0
2dpf,99.26,0,5,15.85,20.02,3.34,0.83,6.67,12.51
3dpf,361.45,0.57,0,0.57,14.37,1.15,0,1.72,3.45
5dpf,134.89,3.62,7.75,1.55,23.77,4.13,0,6.2,7.24
10dpf,168.81,1.88,5.02,1.26,3.77,10.04,0,0.63,0.63
