stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0.83,2.5,0.83,3.34,0.83,1.67
3dpf,5.75,0,0,0,1.72,0,1.15
5dpf,0,1.03,0.52,0,0.52,0,2.07
10dpf,4.39,0,0.63,0,0,0,0.63
