stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,0.83,0.83,2.5,1.67,1.67
3dpf,4.02,0,0,0,1.72,0.57,1.15
5dpf,0,0,1.55,0,1.03,0.52,4.65
10dpf,5.02,0.63,1.26,0.63,3.14,0,2.51
