stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
16hpf,2.05,0,0,0,0,0
19hpf,2.19,0,0,0,0,0
2dpf,11.68,0,5.84,1.67,1.67,0.83
3dpf,28.73,0,2.3,1.15,0.57,0
5dpf,7.24,0.52,3.1,0.52,1.55,1.55
10dpf,8.16,0,1.26,0,0.63,0.63
