stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,1,0
2dpf,5.84,0,0,0,0,0,0
3dpf,9.77,0.57,0.57,0,0,0,0
5dpf,10.85,1.03,0,1.03,1.03,0.52,1.03
10dpf,0.63,0,0,0,0,0,0
