stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,36.63,1.93,0,1.93,5.78,1.93,0,3.86,13.49,13.49
14hpf,30.09,0,0,0,0,0,0,0,10.03,3.34
16hpf,47.17,4.1,49.22,0,18.46,10.25,0,4.1,10.25,6.15
19hpf,63.49,0,54.73,2.19,19.7,6.57,2.19,0,8.76,4.38
24hpf,102,5,936,8,22,15,11,2,45,14
2dpf,159.31,4.17,69.23,29.19,92.58,153.47,30.86,0.83,72.56,85.91
3dpf,350.53,21.26,27.58,22.41,12.07,140.79,11.49,0,17.24,14.37
5dpf,70.29,6.72,104.92,47.55,14.99,174.17,13.95,9.82,35.14,92
10dpf,104.17,6.28,65.26,15.69,1.88,53.34,3.77,1.26,13.18,6.28
